sample_index,wall_time_iso,elapsed_s,ros_time_s,cpu_percent,mem_total_mb,mem_available_mb,mem_used_mb,mem_used_percent,swap_total_mb,swap_used_mb,swap_used_percent,load1,load5,load15,disk_read_mbps,disk_write_mbps,net_rx_mbps,net_tx_mbps,cpu_freq_avg_mhz,cpu_freq_max_mhz,cpu_temp_c
1560,2026-05-02T15:58:42.402,811.065,,12.594,128576.582,118678.477,9898.105,7.698,2047.996,0.000,0.000,10.320,7.020,4.460,236.839,0.000,0.000,0.014,2628.8,5500.0,67.0
1561,2026-05-02T15:58:42.904,811.568,,13.486,128576.582,118687.453,9889.129,7.691,2047.996,0.000,0.000,10.320,7.020,4.460,216.076,0.000,0.001,0.015,2532.9,5552.9,63.0
1562,2026-05-02T15:58:43.407,812.071,,10.602,128576.582,118709.129,9867.453,7.674,2047.996,0.000,0.000,10.320,7.020,4.460,222.665,0.000,0.001,0.015,2728.1,5537.4,63.0
1563,2026-05-02T15:58:43.910,812.574,,16.179,128576.582,118718.285,9858.297,7.667,2047.996,0.000,0.000,10.320,7.020,4.460,228.612,0.000,0.001,0.015,4650.1,5200.1,63.0
1564,2026-05-02T15:58:44.453,813.116,,16.936,128576.582,118690.559,9886.023,7.689,2047.996,0.000,0.000,10.320,7.020,4.460,242.330,0.000,0.000,0.014,2930.6,5500.0,70.0
1565,2026-05-02T15:58:44.957,813.620,,19.824,128576.582,118668.859,9907.723,7.706,2047.996,0.000,0.000,10.320,7.020,4.460,226.835,0.000,0.001,0.018,2241.0,5500.0,60.0
1566,2026-05-02T15:58:45.460,814.124,,15.935,128576.582,118694.121,9882.461,7.686,2047.996,0.000,0.000,10.320,7.020,4.460,202.827,0.000,0.000,0.015,2883.1,5408.9,71.0
1567,2026-05-02T15:58:45.996,814.659,,16.404,128576.582,118719.355,9857.227,7.666,2047.996,0.000,0.000,9.570,6.920,4.440,168.152,0.000,0.000,0.028,4685.4,5300.1,51.0
1568,2026-05-02T15:58:46.503,815.166,,17.316,128576.582,118706.586,9869.996,7.676,2047.996,0.000,0.000,9.570,6.920,4.440,188.108,0.146,0.000,0.015,4650.1,5200.1,60.0
1569,2026-05-02T15:58:47.047,815.710,,12.890,128576.582,118736.977,9839.605,7.653,2047.996,0.000,0.000,9.570,6.920,4.440,205.915,1.278,0.001,0.015,2205.0,5500.0,46.0
1570,2026-05-02T15:58:47.548,816.211,,11.125,128576.582,118718.344,9858.238,7.667,2047.996,0.000,0.000,9.570,6.920,4.440,233.881,0.000,0.001,0.016,4579.0,5346.1,53.0
1571,2026-05-02T15:58:48.053,816.716,,13.860,128576.582,118703.301,9873.281,7.679,2047.996,0.000,0.000,9.570,6.920,4.440,251.831,0.000,0.001,0.016,2706.7,5500.0,70.0
1572,2026-05-02T15:58:48.599,817.262,,15.578,128576.582,118706.594,9869.988,7.676,2047.996,0.000,0.000,9.570,6.920,4.440,276.190,0.000,0.000,0.015,4570.5,5308.8,70.0
1573,2026-05-02T15:58:49.103,817.766,,14.535,128576.582,118668.453,9908.129,7.706,2047.996,0.000,0.000,9.570,6.920,4.440,275.593,0.000,0.001,0.015,2571.7,5537.4,72.0
1574,2026-05-02T15:58:49.615,818.278,,16.121,128576.582,118692.027,9884.555,7.688,2047.996,0.000,0.000,9.570,6.920,4.440,273.619,0.000,0.001,0.015,1669.6,5501.8,72.0
1575,2026-05-02T15:58:50.153,818.816,,16.221,128576.582,118803.992,9772.590,7.601,2047.996,0.000,0.000,9.570,6.920,4.440,259.203,0.000,0.001,0.015,2758.9,5514.0,60.0
1576,2026-05-02T15:58:50.659,819.322,,9.957,128576.582,118750.027,9826.555,7.643,2047.996,0.000,0.000,9.570,6.920,4.440,265.680,0.000,0.001,0.015,1918.6,5500.0,60.0
1577,2026-05-02T15:58:51.200,819.863,,12.025,128576.582,118747.590,9828.992,7.644,2047.996,0.000,0.000,8.960,6.840,4.430,251.004,0.000,0.000,0.014,2683.5,5500.0,69.0
1578,2026-05-02T15:58:51.707,820.370,,12.679,128576.582,118739.922,9836.660,7.650,2047.996,0.000,0.000,8.960,6.840,4.430,262.723,0.147,0.000,0.015,3126.5,5468.9,69.0
1579,2026-05-02T15:58:52.211,820.874,,15.832,128576.582,118723.426,9853.156,7.663,2047.996,0.000,0.000,8.960,6.840,4.430,229.290,0.240,0.001,0.015,3273.9,5500.0,67.0
1580,2026-05-02T15:58:52.757,821.420,,13.720,128576.582,118771.145,9805.438,7.626,2047.996,0.000,0.000,8.960,6.840,4.430,201.324,0.000,0.000,0.014,2734.1,5500.0,67.0
1581,2026-05-02T15:58:53.297,821.960,,10.505,128576.582,118763.109,9813.473,7.632,2047.996,0.000,0.000,8.960,6.840,4.430,218.688,1.208,0.001,0.014,3199.1,5461.5,59.0
1582,2026-05-02T15:58:53.806,822.469,,16.656,128576.582,118764.879,9811.703,7.631,2047.996,0.000,0.000,8.960,6.840,4.430,247.745,0.000,0.001,0.015,3206.4,5484.7,61.0
1583,2026-05-02T15:58:54.309,822.973,,16.367,128576.582,118767.371,9809.211,7.629,2047.996,0.000,0.000,8.960,6.840,4.430,265.058,0.000,0.000,0.015,2329.0,5498.7,61.0
1584,2026-05-02T15:58:54.811,823.474,,18.286,128576.582,118761.160,9815.422,7.634,2047.996,0.000,0.000,8.960,6.840,4.430,268.993,0.000,0.001,0.015,2723.9,5542.6,65.0
1585,2026-05-02T15:58:55.311,823.974,,16.115,128576.582,118759.730,9816.852,7.635,2047.996,0.000,0.000,8.960,6.840,4.430,273.168,0.000,0.000,0.016,2994.5,5467.3,68.0
1586,2026-05-02T15:58:55.813,824.476,,19.181,128576.582,118712.973,9863.609,7.671,2047.996,0.000,0.000,8.960,6.840,4.430,220.988,0.000,0.001,0.016,2426.4,5507.4,67.0
1587,2026-05-02T15:58:56.345,825.008,,11.685,128576.582,118719.965,9856.617,7.666,2047.996,0.000,0.000,8.490,6.780,4.420,206.796,0.000,0.000,0.016,2805.1,5500.0,64.0
1588,2026-05-02T15:58:56.851,825.514,,20.200,128576.582,118748.984,9827.598,7.643,2047.996,0.000,0.000,8.490,6.780,4.420,197.517,0.208,0.001,0.015,2541.3,5500.0,64.0
1589,2026-05-02T15:58:57.351,826.014,,16.801,128576.582,118726.609,9849.973,7.661,2047.996,0.000,0.000,8.490,6.780,4.420,210.683,0.141,0.000,0.015,2841.4,5500.0,66.0
1590,2026-05-02T15:58:57.851,826.514,,11.375,128576.582,118737.020,9839.562,7.653,2047.996,0.000,0.000,8.490,6.780,4.420,224.049,0.000,0.001,0.015,2206.0,5500.0,67.0
1591,2026-05-02T15:58:58.355,827.018,,8.630,128576.582,118763.113,9813.469,7.632,2047.996,0.000,0.000,8.490,6.780,4.420,223.696,0.000,0.000,0.015,2723.3,5500.0,71.0
1592,2026-05-02T15:58:58.857,827.521,,11.001,128576.582,118739.559,9837.023,7.651,2047.996,0.000,0.000,8.490,6.780,4.420,231.394,1.515,0.000,0.015,3482.3,5500.0,71.0
1593,2026-05-02T15:58:59.402,828.066,,11.169,128576.582,118721.020,9855.562,7.665,2047.996,0.000,0.000,8.490,6.780,4.420,236.215,0.000,0.000,0.014,2382.8,5415.2,62.0
1594,2026-05-02T15:58:59.952,828.615,,12.521,128576.582,118733.875,9842.707,7.655,2047.996,0.000,0.000,8.490,6.780,4.420,243.056,0.000,0.001,0.014,3241.6,5500.0,58.0
1595,2026-05-02T15:59:00.457,829.120,,10.276,128576.582,118738.332,9838.250,7.652,2047.996,0.000,0.000,8.490,6.780,4.420,244.243,0.000,0.001,0.030,2194.7,5342.5,65.0
1596,2026-05-02T15:59:00.996,829.659,,12.155,128576.582,118704.340,9872.242,7.678,2047.996,0.000,0.000,7.970,6.700,4.410,259.851,0.000,0.001,0.028,4698.4,5300.1,65.0
1597,2026-05-02T15:59:01.506,830.169,,20.494,128576.582,118751.035,9825.547,7.642,2047.996,0.000,0.000,7.970,6.700,4.410,268.056,0.000,0.000,0.015,2163.7,5500.0,62.0
1598,2026-05-02T15:59:02.008,830.671,,13.178,128576.582,118758.211,9818.371,7.636,2047.996,0.000,0.000,7.970,6.700,4.410,233.905,0.491,0.001,0.016,2648.4,5461.2,64.0
1599,2026-05-02T15:59:02.555,831.219,,11.232,128576.582,118735.609,9840.973,7.654,2047.996,0.000,0.000,7.970,6.700,4.410,246.843,0.000,0.001,0.014,3413.0,5300.6,59.0
1600,2026-05-02T15:59:03.083,831.746,,21.646,128576.582,118706.129,9870.453,7.677,2047.996,0.000,0.000,7.970,6.700,4.410,266.429,0.000,0.001,0.015,3006.5,5547.8,61.0
1601,2026-05-02T15:59:03.617,832.280,,24.722,128576.582,118725.938,9850.645,7.661,2047.996,0.000,0.000,7.970,6.700,4.410,275.239,0.000,0.000,0.015,4112.3,5500.1,69.0
1602,2026-05-02T15:59:04.117,832.780,,30.750,128576.582,118722.234,9854.348,7.664,2047.996,0.000,0.000,7.970,6.700,4.410,261.804,0.000,0.001,0.016,2781.2,5470.7,74.0
1603,2026-05-02T15:59:04.621,833.284,,27.222,128576.582,118725.363,9851.219,7.662,2047.996,0.000,0.000,7.970,6.700,4.410,274.157,1.218,0.000,0.017,1672.8,5181.8,46.0
1604,2026-05-02T15:59:05.163,833.826,,18.516,128576.582,118749.793,9826.789,7.643,2047.996,0.000,0.000,7.970,6.700,4.410,275.583,0.000,0.001,0.014,2388.8,5500.0,68.0
1605,2026-05-02T15:59:05.710,834.374,,13.280,128576.582,118805.398,9771.184,7.600,2047.996,0.000,0.000,7.970,6.700,4.410,248.071,0.000,0.001,0.014,2811.6,5483.0,50.0
1606,2026-05-02T15:59:06.210,834.874,,13.559,128576.582,118778.070,9798.512,7.621,2047.996,0.000,0.000,7.490,6.620,4.400,202.499,0.000,0.001,0.015,3127.0,5469.3,73.0
1607,2026-05-02T15:59:06.747,835.411,,15.513,128576.582,118785.035,9791.547,7.615,2047.996,0.000,0.000,7.490,6.620,4.400,208.570,0.000,0.001,0.015,3036.6,5500.0,65.0
1608,2026-05-02T15:59:07.253,835.916,,10.855,128576.582,118795.816,9780.766,7.607,2047.996,0.000,0.000,7.490,6.620,4.400,185.231,0.270,0.001,0.015,2337.6,5500.0,65.0
1609,2026-05-02T15:59:07.796,836.459,,12.659,128576.582,118801.559,9775.023,7.602,2047.996,0.000,0.000,7.490,6.620,4.400,184.125,1.956,0.000,0.014,2222.6,5500.0,66.0
1610,2026-05-02T15:59:08.297,836.960,,6.758,128576.582,118794.754,9781.828,7.608,2047.996,0.000,0.000,7.490,6.620,4.400,179.786,0.000,0.001,0.015,2428.3,5500.0,66.0
1611,2026-05-02T15:59:08.843,837.507,,5.930,128576.582,118750.281,9826.301,7.642,2047.996,0.000,0.000,7.490,6.620,4.400,152.514,0.000,0.001,0.014,2290.1,5500.0,66.0
1612,2026-05-02T15:59:09.343,838.007,,6.125,128576.582,118752.336,9824.246,7.641,2047.996,0.000,0.000,7.490,6.620,4.400,164.987,0.000,0.000,0.015,2811.7,5500.0,66.0
1613,2026-05-02T15:59:09.891,838.555,,5.109,128576.582,118760.637,9815.945,7.634,2047.996,0.000,0.000,7.490,6.620,4.400,170.938,0.086,0.001,0.014,2923.6,5536.9,61.0
1614,2026-05-02T15:59:10.392,839.055,,4.288,128576.582,118738.961,9837.621,7.651,2047.996,0.000,0.000,7.490,6.620,4.400,160.689,0.000,0.001,0.015,2659.5,5500.0,61.0
