sample_index,wall_time_iso,elapsed_s,ros_time_s,role,pid,command,cpu_percent,cpu_percent_host,rss_mb,vms_mb,pss_mb,peak_rss_mb,threads,voluntary_ctxt_switches,nonvoluntary_ctxt_switches,read_bytes,write_bytes,read_mbps,write_mbps
2482,2026-05-02T16:06:41.709,1290.372,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,367,4,7987200,4096,0.000,0.000
2482,2026-05-02T16:06:41.709,1290.372,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,953.780,29.806,3254.895,27110.746,3241.818,3340.059,1038,69519,2397,163868672,8192,0.000,0.000
2482,2026-05-02T16:06:41.709,1290.372,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,18.202,0.569,348.562,1142.191,331.576,350.641,16,5270031,48619,162561028096,1007616,136.514,0.000
2483,2026-05-02T16:06:42.211,1290.874,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,369,4,7987200,4096,0.000,0.000
2483,2026-05-02T16:06:42.211,1290.874,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,823.185,25.725,3249.094,27110.746,3245.611,3340.059,1038,69537,2397,163868672,8192,0.000,0.000
2483,2026-05-02T16:06:42.211,1290.874,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,21.925,0.685,348.562,1142.191,331.576,350.641,16,5272047,48645,162634428416,1007616,139.523,0.000
2484,2026-05-02T16:06:42.752,1291.415,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,1.848,0.058,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2484,2026-05-02T16:06:42.752,1291.415,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,598.631,18.707,3273.703,27110.746,3260.627,3340.059,1038,69561,2397,163868672,8192,0.000,0.000
2484,2026-05-02T16:06:42.752,1291.415,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,16.629,0.520,348.562,1142.191,331.576,350.641,16,5274369,48671,162713071616,1007616,138.572,0.000
2485,2026-05-02T16:06:43.301,1291.964,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2485,2026-05-02T16:06:43.301,1291.964,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,542.948,16.967,3275.855,27110.746,3262.779,3340.059,1038,69648,2403,163868672,8192,0.000,0.000
2485,2026-05-02T16:06:43.301,1291.964,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,20.042,0.626,348.562,1142.191,331.576,350.641,16,5276536,48692,162775986176,1007616,109.318,0.000
2486,2026-05-02T16:06:43.813,1292.476,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2486,2026-05-02T16:06:43.813,1292.476,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,390.564,12.205,3260.211,27110.746,3247.135,3340.059,1038,69665,2403,163868672,8192,0.000,0.000
2486,2026-05-02T16:06:43.813,1292.476,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,15.623,0.488,348.562,1142.191,331.576,350.641,16,5278859,48715,162833657856,1007616,107.405,0.000
2487,2026-05-02T16:06:44.351,1293.014,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2487,2026-05-02T16:06:44.351,1293.014,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,291.778,9.118,3266.547,27110.746,3253.471,3340.059,1038,69734,2408,163868672,8192,0.000,0.000
2487,2026-05-02T16:06:44.351,1293.014,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,14.868,0.465,348.562,1142.191,331.576,350.641,16,5281441,48737,162880843776,1007616,83.631,0.000
2488,2026-05-02T16:06:44.898,1293.562,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2488,2026-05-02T16:06:44.898,1293.562,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,341.743,10.679,3276.898,27110.746,3263.822,3340.059,1038,69780,2409,163868672,8192,0.000,0.000
2488,2026-05-02T16:06:44.898,1293.562,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,14.620,0.457,348.562,1142.191,331.576,350.641,16,5283946,48755,162933272576,1007616,91.375,0.000
2489,2026-05-02T16:06:45.445,1294.108,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2489,2026-05-02T16:06:45.445,1294.108,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,230.471,7.202,3277.043,27110.746,3263.967,3340.059,1038,69792,2409,163868672,8192,0.000,0.000
2489,2026-05-02T16:06:45.445,1294.108,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,12.804,0.400,348.562,1142.191,331.576,350.641,16,5286426,48770,162980458496,1007616,82.311,0.000
2490,2026-05-02T16:06:45.945,1294.608,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2490,2026-05-02T16:06:45.945,1294.608,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,197.915,6.185,3278.121,27110.746,3265.045,3340.059,1038,69803,2409,163868672,8192,0.000,0.000
2490,2026-05-02T16:06:45.945,1294.608,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,13.994,0.437,348.562,1142.191,331.576,350.641,16,5288688,48783,163022401536,1007616,79.966,0.000
2491,2026-05-02T16:06:46.491,1295.154,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.723,628.996,9.123,20.723,12,370,4,7987200,4096,0.000,0.000
2491,2026-05-02T16:06:46.491,1295.154,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,124.676,3.896,3278.121,27110.746,3265.045,3340.059,1038,69818,2409,163868672,8192,0.000,0.000
2491,2026-05-02T16:06:46.491,1295.154,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,11.001,0.344,348.562,1142.191,331.576,350.641,16,5291208,48789,163069587456,1007616,82.506,0.000
2492,2026-05-02T16:06:46.991,1295.654,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.727,628.996,9.127,20.727,12,370,4,7987200,4096,0.000,0.000
2492,2026-05-02T16:06:46.991,1295.654,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,109.912,3.435,3286.613,27110.746,3273.537,3340.059,1038,69827,2409,163868672,8192,0.000,0.000
2492,2026-05-02T16:06:46.991,1295.654,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,15.987,0.500,348.562,1142.191,331.576,350.641,16,5293510,48795,163111530496,1007616,79.936,0.000
2493,2026-05-02T16:06:47.494,1296.157,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.727,628.996,9.127,20.727,12,370,4,7987200,4096,0.000,0.000
2493,2026-05-02T16:06:47.494,1296.157,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,123.303,3.853,3286.613,27110.746,3273.537,3340.059,1038,69835,2409,163868672,8192,0.000,0.000
2493,2026-05-02T16:06:47.494,1296.157,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,11.933,0.373,348.566,1142.191,331.580,350.641,16,5295839,48805,163158716416,1007616,89.494,0.000
2494,2026-05-02T16:06:48.042,1296.705,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.727,628.996,9.127,20.727,12,370,4,7987200,4096,0.000,0.000
2494,2026-05-02T16:06:48.042,1296.705,,localization,119020,/home/roar-blacktank/DLIO_plusplus/install/gicp_localization/lib/gicp_localization/gicp_localization_node --ros-args --params-file /home/roar-blacktank/DLIO_plusplus/install/gicp_localization/share/gicp_localization/cfg/localization.yaml --params-file /tmp/launch_params_1l8nkt3a --params-file /tmp/launch_params_oca7a1d8 -r pointcloud:=/luminar_front/points -r imu:=/gps_bot/imu -r odom:=/odom -r localized_pose:=gicp/localization/pose -r localized_odom:=gicp/localization/odom -r localized_path:=gicp/localization/path -r aligned_cloud:=gicp/localization/aligned_cloud -r map:=gicp/localization/map,153.393,4.794,3286.613,27110.746,3273.537,3340.059,1038,69845,2409,163868672,8192,0.000,0.000
2494,2026-05-02T16:06:48.042,1296.705,,rosbag_play,119669,/usr/bin/python3 /opt/ros/iron/bin/ros2 bag play /media/terramaster/merged_ls_run_2 --clock --read-ahead-queue-size 10000,9.131,0.285,348.566,1142.191,331.580,350.641,16,5298473,48818,163195416576,1007616,63.914,0.000
2495,2026-05-02T16:06:48.546,1297.209,,robot_state_publisher,119018,/opt/ros/iron/lib/robot_state_publisher/robot_state_publisher --ros-args -r __node:=robot_state_publisher --params-file /tmp/launch_params_2z_eb14y,0.000,0.000,20.730,628.996,9.131,20.730,12,370,4,7987200,4096,0.000,0.000
